pitch_mean,pitch_std,energy_mean,energy_std,duration_sec,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,file,emotion,actor,gender
85.3887466251334,16.86810922126297,0.009525374,0.013246668,3.5035,-562.18933,67.71657,-7.0293145,9.449414,-1.7910752,8.841335,-4.2650714,-6.7323656,-14.042649,-3.234109,-5.8172016,-10.919735,-1.2447892,03-01-03-01-02-01-03.wav,happy,3,male
102.22774125436592,21.11487852885751,0.005259467,0.0068857605,3.5035,-640.97064,62.684845,-11.8653755,6.1675615,1.320741,1.70064,-11.425717,2.1815152,-7.7793746,-8.224621,-4.452932,-4.7077317,-4.4238753,03-01-03-01-02-01-04.wav,happy,4,female
66.68021677136817,2.724404735085656,0.0036507975,0.0047425022,3.703708333333333,-683.93146,74.13294,1.0578572,17.886677,6.3394465,11.593821,-5.891603,6.8250256,-6.587667,-1.8747087,-10.637552,-2.1259468,2.7909563,03-01-03-01-02-02-01.wav,happy,1,male
100.35007543592447,25.41132767857411,0.0062157763,0.010147995,3.7370833333333335,-621.7522,65.943436,-13.400203,4.6448703,0.7613918,0.4328796,-9.629007,-0.967145,-10.922279,-7.4410605,-1.0519142,-2.3797553,-6.1604385,03-01-03-01-02-02-02.wav,happy,2,female
81.91537517534216,13.163804042501035,0.0064340183,0.009275451,3.5035,-595.686,72.477,-3.595545,10.491073,-4.531944,7.739019,-0.56515455,-3.272284,-14.578573,-1.1650201,-5.0173845,-9.092421,2.2382286,03-01-03-01-02-02-03.wav,happy,3,male
105.81600075801815,32.55318642437095,0.0067980173,0.009360003,3.4367708333333336,-637.1911,63.099228,-12.593863,3.6267698,-0.36838117,1.6646328,-13.0044,-0.6116215,-9.141923,-10.140823,-2.663262,-3.606239,-5.5114346,03-01-03-01-02-02-04.wav,happy,4,female
93.31394660895317,16.609045165260895,0.006117453,0.009161273,3.6703333333333332,-627.4205,67.70438,-6.669489,9.967613,-3.0760899,7.2087355,-5.0634565,-2.993556,-10.524829,-4.989577,-8.107445,-8.3624735,0.3314782,03-01-03-02-01-01-01.wav,happy,1,male
122.61008425624146,34.31372339642426,0.015484766,0.027351921,3.703708333333333,-507.97897,55.327003,-24.597246,-2.2963922,2.2030923,-5.1337323,-15.940472,-2.3842783,-10.304943,-11.138833,-1.3275433,-7.337683,-9.678196,03-01-03-02-01-01-02.wav,happy,2,female
112.70734729219834,21.578811929107353,0.021878878,0.030378588,4.3043125,-463.13297,70.86732,-11.192143,7.1320505,-11.5031595,1.6838648,-4.482834,-5.572931,-13.715826,-3.7343347,-6.7022767,-11.326709,0.6737861,03-01-03-02-01-01-03.wav,happy,3,male
324.3056815791933,269.3626105101713,0.013023684,0.019855594,3.8705416666666665,-523.0176,56.362152,-22.981997,0.31010938,-4.165175,1.4517133,-12.951427,0.73044664,-10.07469,-12.044545,-4.141431,-0.471847,-3.4934149,03-01-03-02-01-01-04.wav,happy,4,female
92.7578194282133,13.031781266091118,0.0077350195,0.012219388,3.6369583333333333,-591.9702,72.97099,-6.9058204,4.6451464,0.41286507,8.77231,-4.1541214,-3.5272975,-8.41551,-5.53817,-10.657866,-7.1261597,4.071781,03-01-03-02-01-02-01.wav,happy,1,male
120.97971315366912,36.339177145894794,0.015966004,0.028035393,3.6703333333333332,-509.584,59.14795,-25.002707,-2.6429167,1.5179129,-3.1079469,-16.754808,-3.8577056,-9.711455,-10.388178,-2.2028635,-6.0850754,-8.971969,03-01-03-02-01-02-02.wav,happy,2,female
107.05018126912847,21.27392105804667,0.033673763,0.045747768,4.404395833333333,-435.09845,78.465904,-21.20514,8.521787,-12.405359,-0.9865335,-5.083645,-3.8444438,-13.417735,-7.1885757,-8.733084,-13.107973,0.022042263,03-01-03-02-01-02-03.wav,happy,3,male
168.75072769197982,43.840742748303626,0.017028227,0.026482027,3.5702291666666666,-525.6905,41.877106,-21.617651,0.4474603,-4.348201,-1.4162762,-15.332189,2.1437082,-8.584178,-9.478489,-3.330712,-2.7857947,-7.39597,03-01-03-02-01-02-04.wav,happy,4,female
83.33258920208007,10.246293291800196,0.010461957,0.014025935,3.93725,-554.2307,70.283676,-10.080167,11.619575,-1.2718129,10.0290985,-6.932471,-0.2982619,-9.17895,-6.3009877,-12.87689,-5.181732,3.7896864,03-01-03-02-02-01-01.wav,happy,1,male
108.27704505620976,23.92124061149146,0.011077776,0.01787062,3.703708333333333,-564.886,59.037647,-17.660673,-0.2924587,0.6204666,-0.5198718,-12.68607,-5.5435715,-11.660216,-10.052526,-0.9895538,-3.7621124,-9.788852,03-01-03-02-02-01-02.wav,happy,2,female
118.31306145158064,33.92680702355359,0.041374803,0.053952556,4.137458333333333,-382.65955,63.637177,-11.786406,12.94907,-14.542375,3.1309733,-6.531922,0.3798405,-14.35454,-6.7774053,-8.539289,-13.84721,-5.326892,03-01-03-02-02-01-03.wav,happy,3,male
127.56338222794545,28.835471811696006,0.015281268,0.022629013,3.6036041666666665,-540.2644,43.22235,-17.589552,1.1674352,-4.4971485,-2.3227503,-14.634724,-1.789489,-10.922588,-10.481071,-5.681403,-3.5488997,-8.019907,03-01-03-02-02-01-04.wav,happy,4,female
80.95652098699532,9.484047203312146,0.009871895,0.012991189,3.9372708333333333,-568.1388,70.80917,-8.760221,11.967096,-2.972381,10.001247,-8.551406,0.02781702,-9.052507,-6.3288484,-12.138224,-7.0935783,1.7016898,03-01-03-02-02-02-01.wav,happy,1,male
118.17283260086806,30.549965682524583,0.012453201,0.019381054,3.8705208333333334,-558.6029,57.735268,-17.925465,0.6474375,-0.626351,-1.797834,-13.934751,-3.5213861,-10.3474245,-10.280377,-3.0889096,-5.328306,-10.227826,03-01-03-02-02-02-02.wav,happy,2,female
135.8619401857647,49.98677014187687,0.023225827,0.030256063,3.8371666666666666,-432.7475,68.68991,-11.238521,4.979886,-11.661455,5.6240206,-2.3280487,-4.709699,-12.202044,-4.9536643,-7.0798345,-11.616607,1.0386735,03-01-03-02-02-02-03.wav,happy,3,male
296.6481898100512,251.31071136941074,0.023823109,0.03378773,3.7704166666666667,-481.32968,45.330578,-25.77842,-1.0444746,-6.865455,-1.4418148,-16.78976,-3.2724988,-14.649792,-11.086796,-3.7432017,-4.3522887,-9.171733,03-01-03-02-02-02-04.wav,happy,4,female
66.78773184944883,2.209147959883922,0.0020295018,0.0031382844,3.8371666666666666,-715.8727,74.9853,2.9195259,11.441711,6.96073,13.466071,-6.726049,4.7315593,-6.0603495,-5.060845,-7.6180463,-3.5482147,-1.2796029,03-01-04-01-01-01-01.wav,sad,1,male
105.8444470570086,13.997205334159835,0.002700167,0.003865562,3.8371666666666666,-706.5462,70.959724,-4.136591,6.643974,-0.8450783,3.2053216,-10.46276,2.996611,-11.937458,-4.4437485,-5.1413965,-3.6179633,-4.5712748,03-01-04-01-01-01-02.wav,sad,2,female
73.2973136383241,13.270313128335195,0.0022698427,0.003280451,3.6036041666666665,-691.92377,94.67122,0.47669983,12.343624,0.89914304,14.521015,-2.2230022,-1.3594087,-9.223498,-0.87262416,-2.7871094,-6.337168,0.39842153,03-01-04-01-01-01-03.wav,sad,3,male
104.2048447337678,22.401430504678057,0.0023256068,0.0038213315,3.370041666666667,-714.926,58.920162,-2.2613811,10.7485695,0.0639971,4.0580516,-10.326863,3.746148,-9.37271,-5.7699003,-7.411601,-5.204499,-3.6649156,03-01-04-01-01-01-04.wav,sad,4,female
67.69924799309248,3.443347413732168,0.0019012076,0.0029135416,3.5702291666666666,-732.4855,80.96551,3.486698,13.03123,8.979399,14.10794,-4.78729,6.0405273,-4.208775,-5.16262,-7.1502514,-4.664275,-0.3132732,03-01-04-01-01-02-01.wav,sad,1,male
100.27072625254097,19.074636499820127,0.0029773524,0.0046679084,3.7704375,-696.2251,72.61911,-5.971652,6.4346256,-0.2762447,2.8364077,-9.820614,3.4400728,-9.201118,-5.0858636,-4.289515,-2.8661973,-2.9726007,03-01-04-01-01-02-02.wav,sad,2,female
70.81606519539741,5.700557153363866,0.002349039,0.0027806212,3.5702291666666666,-691.8411,90.92955,4.440442,14.528288,1.7776697,15.707139,-3.6934352,-0.7945376,-7.786258,0.7231956,-0.22709961,-4.7636957,-0.88644224,03-01-04-01-01-02-03.wav,sad,3,male
123.88958467816533,35.349096464139656,0.0069003813,0.010546215,3.403395833333333,-620.8028,50.96894,-11.089163,6.0510054,-6.11395,0.41843396,-11.886858,0.07523112,-9.171984,-11.4118185,-5.850647,-3.6563659,-5.5421333,03-01-04-01-01-02-04.wav,sad,4,female
90.37412133019791,19.510266359840944,0.0016949223,0.0024977708,3.5035,-766.65076,73.99263,2.4763806,10.077655,7.928804,11.792142,-5.250399,4.038565,-4.8077254,-4.9669833,-7.7130547,-2.5745971,0.2022655,03-01-04-01-02-01-01.wav,sad,1,male
99.24451895909486,10.027379495092795,0.003167647,0.0049264575,3.7370625,-683.29425,59.915516,-0.35981426,6.5089746,-1.4676183,2.8750465,-8.309567,-0.59634775,-11.488852,-5.7631598,-3.1498957,-3.2484865,-5.2457566,03-01-04-01-02-01-02.wav,sad,2,female
70.12977598803711,5.065686360617139,0.004061058,0.004964297,3.5702291666666666,-631.7882,87.69928,-3.0539663,14.895869,4.194202,14.226602,-4.883633,-2.648896,-10.967318,-1.8890905,-2.945323,-6.682454,1.1908923,03-01-04-01-02-01-03.wav,sad,3,male
133.6395391050912,29.697673990281952,0.007593324,0.010374588,3.4367708333333336,-620.6484,51.693184,-13.691479,9.169414,-7.7159395,3.3060727,-16.740507,-0.47793376,-10.380009,-12.447656,-6.012228,-6.0219464,-7.287868,03-01-04-01-02-01-04.wav,sad,4,female
78.72403635879554,14.43220262710448,0.002220619,0.0032613012,3.370041666666667,-736.815,70.96664,4.8449206,13.2525215,7.9328136,11.802074,-4.929982,6.6924424,-3.7731934,-5.0463686,-8.592159,-2.967208,-0.1479449,03-01-04-01-02-02-01.wav,sad,1,male
99.87886229911865,8.536078398462235,0.0028899182,0.0046452116,3.7704375,-700.86566,62.921898,-2.6199462,8.212912,-0.4898511,4.108221,-7.795467,-0.023358878,-9.31885,-6.341344,-3.9372573,-1.8531611,-4.5948195,03-01-04-01-02-02-02.wav,sad,2,female
70.27754822708592,5.799651984793252,0.0038388933,0.00461636,3.536875,-645.2115,92.78839,0.5813314,20.256247,2.5060303,15.603405,-1.5338529,-3.1029835,-12.285686,1.0804845,-2.105199,-6.8479915,1.3448067,03-01-04-01-02-02-03.wav,sad,3,male
140.95776097635132,38.8824698517792,0.006977639,0.009951178,3.470125,-626.03076,40.313652,-14.831151,6.110169,-10.760503,1.0036297,-18.530842,-1.6004081,-9.732136,-13.919213,-5.187503,-4.8113027,-7.581248,03-01-04-01-02-02-04.wav,sad,4,female
65.78545038873051,1.4187954137772325,0.0027989103,0.0038132786,3.8037916666666667,-704.1285,77.837975,5.0968432,14.805321,8.491691,14.999448,-6.490629,5.851003,-5.3327923,-4.529842,-6.2781534,-1.5529016,0.5103896,03-01-04-02-01-01-01.wav,sad,1,male
125.67972193226527,21.94628533505891,0.002532207,0.0046264776,3.7370833333333335,-684.31573,62.34084,-8.324207,5.9357653,-1.9212877,-1.0301538,-10.189304,-1.967845,-11.886773,-8.71532,-5.9609404,-3.7124434,-6.0599976,03-01-04-02-01-01-02.wav,sad,2,female
123.0752947880118,56.73575817731384,0.011160112,0.015541527,3.7704375,-557.01306,76.07341,-4.727666,-0.7776761,-3.3681972,5.033891,-7.598637,-7.4785075,-15.562574,-10.0099535,-12.766381,-15.619434,-5.438045,03-01-04-02-01-01-03.wav,sad,3,male
207.0261980702755,30.5246570462377,0.012156547,0.017413324,3.6703333333333332,-565.69745,46.103344,-24.922594,1.4601382,-7.869357,-0.3392672,-17.838968,-4.9960217,-11.284071,-13.911074,-5.6381316,-1.6299555,-6.6879587,03-01-04-02-01-01-04.wav,sad,4,female
80.64330575192811,15.799897543081348,0.004511432,0.007323615,3.703708333333333,-652.2412,69.28093,-3.6923695,11.728851,3.0127647,11.10181,-6.1069927,-1.5688692,-6.384501,-5.7526956,-10.740143,-4.384001,1.1800429,03-01-04-02-01-02-01.wav,sad,1,male
120.3684079811157,15.244607192954447,0.0023034983,0.003747102,3.7704166666666667,-702.70337,67.913086,-3.6298923,8.076849,-0.7393063,2.7110665,-8.939175,-1.2227212,-11.854859,-6.660521,-6.604039,-2.7997165,-5.2018304,03-01-04-02-01-02-02.wav,sad,2,female
124.83359689783683,53.285052566105186,0.016533373,0.021808278,3.8371666666666666,-509.10004,70.20631,-8.007269,8.98973,-2.6881359,7.538296,-7.016757,-3.4589782,-15.834296,-7.2725844,-8.42375,-10.813389,-3.9988854,03-01-04-02-01-02-03.wav,sad,3,male
221.36032455663195,27.852951698556275,0.014789522,0.02305121,3.7704375,-525.31726,37.81082,-19.1767,2.4001226,-9.788605,-3.3128784,-13.756038,-1.591262,-6.910181,-10.687587,-4.7898283,-0.93238825,-2.8365777,03-01-04-02-01-02-04.wav,sad,4,female
71.50030771680137,6.797905048962269,0.0048372704,0.006848423,3.7370833333333335,-650.43463,71.005745,-1.6740117,11.137107,6.4263377,11.243233,-6.4243813,1.0434877,-7.5295324,-6.578289,-13.766916,-3.7808664,1.167107,03-01-04-02-02-01-01.wav,sad,1,male
114.77108734030527,15.60311213414216,0.0035185427,0.0056023165,3.7036875,-688.77606,60.152584,-4.9036403,7.6960406,-3.1103747,1.7679305,-8.34617,-2.3499703,-12.538821,-9.191037,-7.881257,-3.7299988,-7.1819487,03-01-04-02-02-01-02.wav,sad,2,female
107.31345295652983,27.49201997805806,0.018764893,0.026638567,3.470125,-454.31,71.67221,-8.020227,7.7755823,1.767396,12.760117,-3.620777,-1.3776418,-12.551631,-8.86712,-8.763047,-9.16804,-1.5708232,03-01-04-02-02-01-03.wav,sad,3,male
194.30847239840213,78.58264530413805,0.02862252,0.04149081,3.7704375,-479.5994,31.606533,-34.470085,-2.6496253,-14.19438,-5.019085,-21.579617,-9.044331,-14.256279,-16.108362,-5.293347,-4.50399,-6.3209643,03-01-04-02-02-01-04.wav,sad,4,female
69.07135819353809,4.9227240868526865,0.0058990936,0.007771416,3.7370625,-636.48676,70.95319,-4.6740694,14.971723,3.3033533,11.239857,-7.6392326,1.0996038,-7.387783,-5.972332,-11.932847,-3.0089717,1.6879238,03-01-04-02-02-02-01.wav,sad,1,male
118.65971973365029,23.63363627085581,0.0030359845,0.0046651904,3.6703333333333332,-687.3987,61.031883,-7.1163793,8.069417,-3.843261,2.7920024,-11.200944,-3.325402,-13.323005,-7.9587007,-6.2958865,-1.9197623,-7.7417617,03-01-04-02-02-02-02.wav,sad,2,female
93.23349413496308,10.498617378555,0.01651671,0.020947222,3.7036875,-503.2616,75.7957,-5.742662,11.326399,1.0718492,10.995789,-2.8999624,-0.7729077,-10.083305,-5.325582,-8.964861,-8.641292,-2.4564223,03-01-04-02-02-02-03.wav,sad,3,male
203.2997383570715,44.332674067282746,0.019695265,0.02635449,3.7704375,-506.00168,37.36092,-30.697752,1.1577381,-10.724966,-0.7351019,-21.256823,-4.7944307,-11.756956,-14.051931,-5.8957005,-6.4499454,-8.037617,03-01-04-02-02-02-04.wav,sad,4,female
78.25470889370727,17.43690687670105,0.008106401,0.012694174,3.8705416666666665,-578.9886,62.405308,-8.723742,13.80744,1.7894573,6.853794,-6.7793727,1.6812286,-3.129482,-0.8724671,-9.711343,-3.922256,1.1898443,03-01-05-01-01-01-01.wav,angry,1,male
112.4716895268014,26.551245463217587,0.0064853197,0.010209098,3.6703333333333332,-588.2538,59.247963,-8.007299,4.5422053,-1.3240751,0.973125,-9.401972,2.0553982,-7.919817,-6.6781945,-1.9953742,-2.865559,-2.0860765,03-01-05-01-01-01-02.wav,angry,2,female
101.1891399054177,51.06147153553712,0.0022536593,0.0033533543,4.004,-653.062,87.55609,-0.48391917,21.858513,4.6849995,17.147743,-7.514381,3.4820664,-10.20092,-5.45511,-2.6334653,-4.0951796,-2.1386695,03-01-05-01-01-01-03.wav,angry,3,male
105.66483822765474,32.85642240111142,0.007344024,0.012232725,3.703708333333333,-585.7502,52.76343,-10.84847,5.0388355,-3.4996076,-2.764649,-9.9780855,-1.513591,-9.520382,-9.057546,-5.041693,-4.5158396,-3.7248728,03-01-05-01-01-01-04.wav,angry,4,female
92.23949821687751,23.144986923584657,0.009117907,0.012916401,3.9372708333333333,-558.0903,60.27303,-9.1174965,13.649889,-2.4852562,6.0296593,-7.823755,0.5218867,-7.946145,-5.8758755,-9.344623,-5.446145,-1.7070969,03-01-05-01-01-02-01.wav,angry,1,male
112.4059780165902,31.736193388773124,0.00694725,0.011048978,3.6703333333333332,-564.9818,62.4651,-14.4879265,3.440037,-1.1810223,0.26285493,-10.752198,2.6461282,-10.449388,-5.059661,-0.9007038,-1.5124356,-1.1195511,03-01-05-01-01-02-02.wav,angry,2,female
104.96267982302308,44.72386805862362,0.008426247,0.01316533,4.070729166666666,-542.4271,79.08204,-9.687258,12.713943,4.7941027,10.660154,-6.412248,-0.13605593,-9.137847,-7.0850716,-2.8282962,-6.2420015,-6.024363,03-01-05-01-01-02-03.wav,angry,3,male
118.96166177178415,48.16810430743209,0.009499144,0.01578759,3.6036041666666665,-561.96045,47.473927,-13.251722,4.4711313,-4.5030093,-4.6049557,-10.232055,0.18582198,-8.08424,-9.680566,-3.9618137,-3.3038945,-4.050737,03-01-05-01-01-02-04.wav,angry,4,female
79.1736747273738,12.466439767026014,0.0066069933,0.010099749,3.5035,-595.0243,58.63152,-2.3276172,13.655263,2.5868285,7.2553096,-6.046743,2.1121721,-5.7803297,-4.3421254,-9.432347,-3.437717,-0.095187604,03-01-05-01-02-01-01.wav,angry,1,male
99.36052693489351,24.001271838496894,0.008028582,0.011284975,3.7704166666666667,-602.7209,62.845184,-8.394004,6.58941,-4.37591,1.4356254,-10.295985,3.8481045,-10.856516,-5.512212,-4.194157,-1.5423425,-4.706221,03-01-05-01-02-01-02.wav,angry,2,female
99.00479292100927,42.96078558322766,0.006698304,0.009374671,3.8038125,-565.4902,86.7815,-12.56588,15.103841,2.804816,11.657199,-7.291833,-1.3025228,-13.348261,-8.51801,-3.2220883,-5.785673,-4.285244,03-01-05-01-02-01-03.wav,angry,3,male
127.57202876671182,40.97266587792821,0.010964017,0.015640372,3.470125,-581.24243,45.47343,-13.178675,4.510519,-7.3824906,-1.8964883,-13.717881,-0.9018189,-11.908792,-10.635848,-6.4171195,-4.5959134,-6.1112194,03-01-05-01-02-01-04.wav,angry,4,female
76.60929205931554,13.510262582295779,0.010389194,0.015471372,3.7370625,-557.4183,59.952057,-3.688814,12.916796,-0.0137882065,8.49737,-7.3896723,1.7407529,-4.216524,-5.3085876,-10.202171,-4.530848,0.68083215,03-01-05-01-02-02-01.wav,angry,1,male
105.33754834143886,21.544079179473485,0.007710358,0.0116927605,3.8037916666666667,-590.88226,59.8463,-14.253838,4.344371,-5.5822906,-0.5592333,-13.923412,3.8070226,-11.936244,-6.598403,-4.0506754,-2.3211436,-4.3040133,03-01-05-01-02-02-02.wav,angry,2,female
102.75867398838321,45.31497185941637,0.0107639935,0.014334874,3.8371666666666666,-524.1814,85.32956,-12.332525,11.02067,-2.0355344,10.61024,-8.316747,-3.8895538,-14.110897,-7.2345448,-6.4195604,-7.038711,-4.957477,03-01-05-01-02-02-03.wav,angry,3,male
115.55557222367926,28.51186604959645,0.0076791355,0.01022336,3.7370625,-605.29895,54.979652,-13.335759,6.3971453,-6.1841564,-2.4634287,-11.923444,-0.2931632,-12.157193,-9.66214,-5.599291,-3.4929156,-3.3241644,03-01-05-01-02-02-04.wav,angry,4,female
133.939045510747,41.17341794256685,0.051100224,0.07280069,4.104104166666667,-382.96606,53.877857,-23.295197,4.590451,-9.2814455,-0.87772423,-10.370431,-2.3168545,-15.354205,-8.757011,-11.345288,-7.90538,-5.038463,03-01-05-02-01-01-01.wav,angry,1,male
130.52064964794837,49.40673829943231,0.022550447,0.03589216,3.9039166666666665,-477.00308,51.984642,-22.43621,0.07966172,-4.303525,-6.375623,-13.338383,3.294466,-10.275781,-8.972216,-0.73087984,-4.7898583,-4.3287773,03-01-05-02-01-01-02.wav,angry,2,female
120.86628163914912,16.801488452071652,0.053007815,0.07187456,4.404395833333333,-371.4658,70.171585,-23.333233,11.865145,-2.5937936,-0.4623354,-8.774019,4.4778624,-12.264635,-8.386244,-2.0693583,-5.8663373,-6.6400857,03-01-05-02-01-01-03.wav,angry,3,male
183.4000916446937,47.46691271724058,0.034486156,0.06032363,3.7704375,-434.078,36.961742,-23.049946,3.006638,-9.176473,-5.6538982,-12.089823,4.58384,-11.562512,-8.591845,-2.2546973,-5.7823358,-5.2141542,03-01-05-02-01-01-04.wav,angry,4,female
110.04565895953205,24.02718191711324,0.031457525,0.043575477,4.371041666666667,-398.33093,52.28169,-28.397718,12.267397,-10.859696,3.7202883,-12.748707,-1.9727657,-11.157867,-6.196699,-13.095329,-9.452902,-1.806853,03-01-05-02-01-02-01.wav,angry,1,male
128.46778681026177,38.54942515375974,0.017822703,0.027808264,4.004,-502.75406,55.81529,-22.51496,-0.38626918,-4.559094,-6.3856826,-12.998574,5.3856235,-8.096993,-8.746944,-1.6673539,-4.684253,-4.342716,03-01-05-02-01-02-02.wav,angry,2,female
121.23447735080559,15.13487974111309,0.04904661,0.07257603,4.404416666666667,-364.18478,67.36594,-19.308813,12.431144,-1.6103733,4.454057,-8.195003,1.2907869,-11.496608,-9.479123,-2.245841,-4.919535,-5.0647087,03-01-05-02-01-02-03.wav,angry,3,male
142.1751435419333,67.26510071409339,0.0261381,0.042986374,3.8705208333333334,-458.08084,40.76658,-21.140192,4.420616,-9.136565,-6.276565,-12.101268,1.5584238,-11.671695,-10.56181,-2.9004,-3.5287383,-5.110013,03-01-05-02-01-02-04.wav,angry,4,female
111.88822285150805,25.975760084920356,0.03165411,0.046485107,4.137458333333333,-433.96576,53.986015,-22.437208,10.337304,-7.014481,4.446641,-9.936925,-1.8927368,-10.486029,-7.360678,-12.758345,-6.5644197,-1.5250008,03-01-05-02-02-01-01.wav,angry,1,male
148.46740784276128,40.95798654839093,0.04367468,0.067100674,4.004,-437.46176,46.474922,-25.999445,-5.8879867,-9.137497,-9.274364,-16.633013,1.284062,-11.299037,-13.147177,-4.4652348,-6.2509623,-8.2641,03-01-05-02-02-01-02.wav,angry,2,female
116.86037511725466,21.274473797337325,0.045981023,0.06455768,4.2375625,-385.5774,71.52516,-18.27553,11.232079,-5.084105,1.3441277,-9.877406,3.8137996,-11.28502,-9.970742,-4.390818,-4.9867115,-4.954866,03-01-05-02-02-01-03.wav,angry,3,male
266.6420798234306,234.00474048576308,0.03825139,0.061196048,3.7036875,-423.49173,31.004133,-22.148773,3.4257357,-9.467512,-3.3779652,-17.521366,1.2703155,-14.5769005,-11.131801,-2.0783725,-4.462133,-4.330826,03-01-05-02-02-01-04.wav,angry,4,female
152.806865975558,40.254282986162416,0.08850297,0.120524496,4.437770833333333,-338.97913,44.90493,-24.296867,3.9212263,-13.2807255,1.4560014,-13.051088,-4.9726596,-16.886797,-7.3687496,-14.381403,-8.851164,-2.0966728,03-01-05-02-02-02-01.wav,angry,1,male
147.9912642706872,41.91629286711541,0.038478065,0.056641392,4.004,-453.88705,48.402573,-28.487486,-3.646232,-8.6114645,-9.896746,-16.03699,2.3280632,-11.231369,-12.242676,-3.3367686,-5.9945483,-8.3630495,03-01-05-02-02-02-02.wav,angry,2,female
116.50953986786809,20.335120649931703,0.06310663,0.08327509,4.5045,-354.46045,66.602356,-20.03985,13.610672,-5.9195123,0.00018469268,-10.763464,4.9986844,-10.845705,-7.5616255,-6.752345,-5.0471244,-3.6960242,03-01-05-02-02-02-03.wav,angry,3,male
186.31008779145418,53.96578703959622,0.025705583,0.036974393,3.8371666666666666,-477.797,31.894796,-23.476091,2.0521402,-16.892904,-7.158307,-16.534233,2.093184,-16.666027,-9.390959,-4.5826325,-6.79802,-5.869929,03-01-05-02-02-02-04.wav,angry,4,female
